08 Castilla - La Mancha;2020-05-08;25
07 Castilla y León;2020-05-08;9
09 Cataluña;2020-05-08;36
18 Ceuta;2020-05-08;0
10 Comunitat Valenciana;2020-05-08;6
11 Extremadura;2020-05-08;5
12 Galicia;2020-05-08;3
13 Madrid, Comunidad de;2020-05-08;46
19 Melilla;2020-05-08;0
14 Murcia, Región de;2020-05-08;1
15 Navarra, Comunidad Foral de;2020-05-08;3
16 País Vasco;2020-05-08;13
17 Rioja, La;2020-05-08;2
01 Andalucía;2020-05-09;3
02 Aragón;2020-05-09;1
03 Asturias, Principado de;2020-05-09;3
04 Balears, Illes;2020-05-09;2
05 Canarias;2020-05-09;0
06 Cantabria;2020-05-09;0
08 Castilla - La Mancha;2020-05-09;21
07 Castilla y León;2020-05-09;12
09 Cataluña;2020-05-09;25
18 Ceuta;2020-05-09;0
10 Comunitat Valenciana;2020-05-09;8
11 Extremadura;2020-05-09;3
12 Galicia;2020-05-09;1
13 Madrid, Comunidad de;2020-05-09;46
19 Melilla;2020-05-09;0
14 Murcia, Región de;2020-05-09;1
15 Navarra, Comunidad Foral de;2020-05-09;1
16 País Vasco;2020-05-09;15
17 Rioja, La;2020-05-09;2
01 Andalucía;2020-05-10;2
02 Aragón;2020-05-10;1
03 Asturias, Principado de;2020-05-10;5
04 Balears, Illes;2020-05-10;0
05 Canarias;2020-05-10;1
06 Cantabria;2020-05-10;0
08 Castilla - La Mancha;2020-05-10;27
07 Castilla y León;2020-05-10;8
09 Cataluña;2020-05-10;23
18 Ceuta;2020-05-10;0
10 Comunitat Valenciana;2020-05-10;7
11 Extremadura;2020-05-10;3
12 Galicia;2020-05-10;1
13 Madrid, Comunidad de;2020-05-10;39
19 Melilla;2020-05-10;0
14 Murcia, Región de;2020-05-10;0
15 Navarra, Comunidad Foral de;2020-05-10;2
16 País Vasco;2020-05-10;5
17 Rioja, La;2020-05-10;0
01 Andalucía;2020-05-11;4
02 Aragón;2020-05-11;3
03 Asturias, Principado de;2020-05-11;2
04 Balears, Illes;2020-05-11;1
05 Canarias;2020-05-11;2
06 Cantabria;2020-05-11;2
08 Castilla - La Mancha;2020-05-11;25
07 Castilla y León;2020-05-11;9
09 Cataluña;2020-05-11;66
18 Ceuta;2020-05-11;0
10 Comunitat Valenciana;2020-05-11;6
11 Extremadura;2020-05-11;4
12 Galicia;2020-05-11;1
13 Madrid, Comunidad de;2020-05-11;37
19 Melilla;2020-05-11;0
14 Murcia, Región de;2020-05-11;0
15 Navarra, Comunidad Foral de;2020-05-11;3
16 País Vasco;2020-05-11;6
17 Rioja, La;2020-05-11;1
01 Andalucía;2020-05-12;6
02 Aragón;2020-05-12;1
03 Asturias, Principado de;2020-05-12;2
04 Balears, Illes;2020-05-12;5
05 Canarias;2020-05-12;0
06 Cantabria;2020-05-12;2
08 Castilla - La Mancha;2020-05-12;24
07 Castilla y León;2020-05-12;5
09 Cataluña;2020-05-12;71
18 Ceuta;2020-05-12;0
10 Comunitat Valenciana;2020-05-12;5
11 Extremadura;2020-05-12;2
12 Galicia;2020-05-12;1
13 Madrid, Comunidad de;2020-05-12;40
19 Melilla;2020-05-12;0
14 Murcia, Región de;2020-05-12;3
15 Navarra, Comunidad Foral de;2020-05-12;1
16 País Vasco;2020-05-12;13
17 Rioja, La;2020-05-12;1
01 Andalucía;2020-05-13;4
02 Aragón;2020-05-13;7
03 Asturias, Principado de;2020-05-13;1
04 Balears, Illes;2020-05-13;1
05 Canarias;2020-05-13;0
06 Cantabria;2020-05-13;0
08 Castilla - La Mancha;2020-05-13;17
07 Castilla y León;2020-05-13;6
09 Cataluña;2020-05-13;131
18 Ceuta;2020-05-13;0
10 Comunitat Valenciana;2020-05-13;8
11 Extremadura;2020-05-13;3
12 Galicia;2020-05-13;4
13 Madrid, Comunidad de;2020-05-13;19
19 Melilla;2020-05-13;0
14 Murcia, Región de;2020-05-13;0
15 Navarra, Comunidad Foral de;2020-05-13;4
16 País Vasco;2020-05-13;12
17 Rioja, La;2020-05-13;0
01 Andalucía;2020-05-14;8
02 Aragón;2020-05-14;1
03 Asturias, Principado de;2020-05-14;5
04 Balears, Illes;2020-05-14;0
05 Canarias;2020-05-14;0
06 Cantabria;2020-05-14;1
08 Castilla - La Mancha;2020-05-14;18
07 Castilla y León;2020-05-14;5
09 Cataluña;2020-05-14;59
18 Ceuta;2020-05-14;0
10 Comunitat Valenciana;2020-05-14;9
11 Extremadura;2020-05-14;2
12 Galicia;2020-05-14;0
13 Madrid, Comunidad de;2020-05-14;30
19 Melilla;2020-05-14;0
14 Murcia, Región de;2020-05-14;1
15 Navarra, Comunidad Foral de;2020-05-14;2
16 País Vasco;2020-05-14;0
17 Rioja, La;2020-05-14;0
01 Andalucía;2020-05-15;11
02 Aragón;2020-05-15;1
03 Asturias, Principado de;2020-05-15;1
04 Balears, Illes;2020-05-15;0
05 Canarias;2020-05-15;0
06 Cantabria;2020-05-15;0
08 Castilla - La Mancha;2020-05-15;13
07 Castilla y León;2020-05-15;10
09 Cataluña;2020-05-15;33
18 Ceuta;2020-05-15;0
10 Comunitat Valenciana;2020-05-15;7
11 Extremadura;2020-05-15;3
12 Galicia;2020-05-15;1
13 Madrid, Comunidad de;2020-05-15;17
19 Melilla;2020-05-15;0
14 Murcia, Región de;2020-05-15;1
15 Navarra, Comunidad Foral de;2020-05-15;1
16 País Vasco;2020-05-15;1
17 Rioja, La;2020-05-15;0
01 Andalucía;2020-05-16;3
02 Aragón;2020-05-16;0
03 Asturias, Principado de;2020-05-16;0
04 Balears, Illes;2020-05-16;2
05 Canarias;2020-05-16;0
06 Cantabria;2020-05-16;1
08 Castilla - La Mancha;2020-05-16;10
07 Castilla y León;2020-05-16;6
09 Cataluña;2020-05-16;29
18 Ceuta;2020-05-16;0
10 Comunitat Valenciana;2020-05-16;1
11 Extremadura;2020-05-16;3
12 Galicia;2020-05-16;2
13 Madrid, Comunidad de;2020-05-16;21
19 Melilla;2020-05-16;0
14 Murcia, Región de;2020-05-16;0
15 Navarra, Comunidad Foral de;2020-05-16;2
16 País Vasco;2020-05-16;4
17 Rioja, La;2020-05-16;1
01 Andalucía;2020-05-17;0
02 Aragón;2020-05-17;0
03 Asturias, Principado de;2020-05-17;2
04 Balears, Illes;2020-05-17;0
05 Canarias;2020-05-17;2
06 Cantabria;2020-05-17;0
08 Castilla - La Mancha;2020-05-17;5
07 Castilla y León;2020-05-17;7
09 Cataluña;2020-05-17;12
18 Ceuta;2020-05-17;0
10 Comunitat Valenciana;2020-05-17;4
11 Extremadura;2020-05-17;0
12 Galicia;2020-05-17;1
13 Madrid, Comunidad de;2020-05-17;16
19 Melilla;2020-05-17;0
14 Murcia, Región de;2020-05-17;1
15 Navarra, Comunidad Foral de;2020-05-17;0
16 País Vasco;2020-05-17;7
17 Rioja, La;2020-05-17;2
01 Andalucía;2020-05-18;9
02 Aragón;2020-05-18;5
03 Asturias, Principado de;2020-05-18;2
04 Balears, Illes;2020-05-18;1
05 Canarias;2020-05-18;2
06 Cantabria;2020-05-18;1
08 Castilla - La Mancha;2020-05-18;2
07 Castilla y León;2020-05-18;7
09 Cataluña;2020-05-18;25
18 Ceuta;2020-05-18;0
10 Comunitat Valenciana;2020-05-18;6
11 Extremadura;2020-05-18;4
12 Galicia;2020-05-18;0
13 Madrid, Comunidad de;2020-05-18;31
19 Melilla;2020-05-18;0
14 Murcia, Región de;2020-05-18;0
15 Navarra, Comunidad Foral de;2020-05-18;0
16 País Vasco;2020-05-18;4
17 Rioja, La;2020-05-18;1
01 Andalucía;2020-05-19;4
02 Aragón;2020-05-19;4
03 Asturias, Principado de;2020-05-19;1
04 Balears, Illes;2020-05-19;2
05 Canarias;2020-05-19;0
06 Cantabria;2020-05-19;1
08 Castilla - La Mancha;2020-05-19;13
07 Castilla y León;2020-05-19;0
09 Cataluña;2020-05-19;40
18 Ceuta;2020-05-19;0
10 Comunitat Valenciana;2020-05-19;2
11 Extremadura;2020-05-19;0
12 Galicia;2020-05-19;0
13 Madrid, Comunidad de;2020-05-19;18
19 Melilla;2020-05-19;0
14 Murcia, Región de;2020-05-19;3
15 Navarra, Comunidad Foral de;2020-05-19;0
16 País Vasco;2020-05-19;10
17 Rioja, La;2020-05-19;1
01 Andalucía;2020-05-20;4
02 Aragón;2020-05-20;1
03 Asturias, Principado de;2020-05-20;3
04 Balears, Illes;2020-05-20;0
05 Canarias;2020-05-20;0
06 Cantabria;2020-05-20;0
08 Castilla - La Mancha;2020-05-20;6
07 Castilla y León;2020-05-20;0
09 Cataluña;2020-05-20;0
18 Ceuta;2020-05-20;0
10 Comunitat Valenciana;2020-05-20;5
11 Extremadura;2020-05-20;1
12 Galicia;2020-05-20;1
13 Madrid, Comunidad de;2020-05-20;19
19 Melilla;2020-05-20;0
14 Murcia, Región de;2020-05-20;1
15 Navarra, Comunidad Foral de;2020-05-20;3
16 País Vasco;2020-05-20;3
17 Rioja, La;2020-05-20;1
