2019-11-11;1545
2019-11-12;1740
2019-11-13;1735
2019-11-14;1771
2019-11-15;1763
2019-11-16;1723
2019-11-17;1722
2019-11-18;1752
2019-11-19;1774
2019-11-20;1747
2019-11-21;1751
2019-11-22;1863
2019-11-23;1811
2019-11-24;1680
2019-11-25;1780
2019-11-26;1825
2019-11-27;1804
2019-11-28;1708
2019-11-29;1819
2019-11-30;1712
2019-12-01;1621
2019-12-02;1736
2019-12-03;1787
2019-12-04;1745
2019-12-05;1770
2019-12-06;1686
2019-12-07;1774
2019-12-08;1694
2019-12-09;1772
2019-12-10;1758
2019-12-11;1718
2019-12-12;1832
2019-12-13;1864
2019-12-14;1820
2019-12-15;1699
2019-12-16;1710
2019-12-17;1847
2019-12-18;1828
2019-12-19;1812
2019-12-20;1840
2019-12-21;1806
2019-12-22;1782
2019-12-23;1786
2019-12-24;1772
2019-12-25;1740
2019-12-26;1800
2019-12-27;1814
2019-12-28;1826
2019-12-29;1701
2019-12-30;1884
2019-12-31;1799
2020-01-01;1900
2020-01-02;1895
2020-01-03;1949
2020-01-04;1825
2020-01-05;1734
2020-01-06;1975
2020-01-07;1987
2020-01-08;1939
2020-01-09;1964
2020-01-10;1931
2020-01-11;1860
2020-01-12;1784
2020-01-13;1811
2020-01-14;1933
2020-01-15;1893
2020-01-16;1880
2020-01-17;1840
2020-01-18;1759
2020-01-19;1725
2020-01-20;1789
2020-01-21;1810
2020-01-22;1793
2020-01-23;1788
2020-01-24;1845
2020-01-25;1808
2020-01-26;1755
2020-01-27;1878
2020-01-28;1816
2020-01-29;1864
2020-01-30;1778
2020-01-31;1852
2020-02-01;1742
2020-02-02;1859
2020-02-03;1887
2020-02-04;1871
2020-02-05;1743
2020-02-06;1812
2020-02-07;1832
2020-02-08;1807
2020-02-09;1718
2020-02-10;1828
2020-02-11;1792
2020-02-12;1796
2020-02-13;1776
2020-02-14;1771
2020-02-15;1759
2020-02-16;1798
2020-02-17;1874
2020-02-18;1759
2020-02-19;1686
2020-02-20;1707
2020-02-21;1762
2020-02-22;1641
2020-02-23;1680
2020-02-24;1741
2020-02-25;1704
2020-02-26;1811
2020-02-27;1767
2020-02-28;1769
2020-02-29;1715
2020-03-01;1782
2020-03-02;1786
2020-03-03;1773
2020-03-04;1816
2020-03-05;1783
2020-03-06;1847
2020-03-07;1695
2020-03-08;1714
2020-03-09;1831
2020-03-10;1839
2020-03-11;1910
2020-03-12;1805
2020-03-13;1791
2020-03-14;1789
2020-03-15;1860
2020-03-16;2004
2020-03-17;2055
2020-03-18;2015
2020-03-19;2130
2020-03-20;2052
2020-03-21;1946
2020-03-22;2016
2020-03-23;2174
2020-03-24;2178
2020-03-25;2346
2020-03-26;2390
2020-03-27;2432
2020-03-28;2533
2020-03-29;2397
2020-03-30;2690
2020-03-31;2757
2020-04-01;2811
2020-04-02;2659
2020-04-03;2778
2020-04-04;2702
2020-04-05;2692
2020-04-06;2722
2020-04-07;2659
2020-04-08;2605
2020-04-09;2519
2020-04-10;2592
2020-04-11;2442
2020-04-12;2271
2020-04-13;2382
2020-04-14;2345
2020-04-15;2260
2020-04-16;2191
2020-04-17;2322
2020-04-18;2155
2020-04-19;2022
2020-04-20;1907
2020-04-21;1919
2020-04-22;1906
2020-04-23;1893
2020-04-24;1868
2020-04-25;1834
2020-04-26;1724
2020-04-27;1690
2020-04-28;1760
2020-04-29;1701
2020-04-30;1636
2020-05-01;1539
2020-05-02;1623
2020-05-03;1586
2020-05-04;1699
2020-05-05;1655
2020-05-06;1624
2020-05-07;1606
2020-05-08;1613
2020-05-09;1540
2020-05-10;1574
2020-05-11;1528
2020-05-12;1571
2020-05-13;1602
2020-05-14;1550
2020-05-15;1651
2020-05-16;1589
2020-05-17;1523
2020-05-18;1622
2020-05-19;1700
2020-05-20;1689
2020-05-21;1731
2020-05-22;1688
2020-05-23;1571
2020-05-24;1371
2020-05-25;1533
2020-05-26;1569
2020-05-27;1518
2020-05-28;1599
2020-05-29;1527
2020-05-30;1484
2020-05-31;1467
2020-06-01;1526
2020-06-02;1599
2020-06-03;1541
2020-06-04;1595
2020-06-05;1457
2020-06-06;1556
2020-06-07;1369
2020-06-08;1448
2020-06-09;1559
2020-06-10;1500
2020-06-11;1585
2020-06-12;1539
2020-06-13;1537
2020-06-14;1489
2020-06-15;1534
2020-06-16;1571
2020-06-17;1490
2020-06-18;1540
2020-06-19;1507
2020-06-20;1510
2020-06-21;1556
2020-06-22;1629
2020-06-23;1665
2020-06-24;1613
2020-06-25;1728
2020-06-26;1739
2020-06-27;1566
2020-06-28;1449
2020-06-29;1416
2020-06-30;1486
2020-07-01;1503
2020-07-02;1506
2020-07-03;1427
2020-07-04;1407
2020-07-05;1543
2020-07-06;1490
2020-07-07;1502
2020-07-08;1463
2020-07-09;1607
2020-07-10;1635
2020-07-11;1436
2020-07-12;1456
2020-07-13;1486
2020-07-14;1512
2020-07-15;1494
2020-07-16;1469
2020-07-17;1524
2020-07-18;1449
2020-07-19;1461
2020-07-20;1572
2020-07-21;1517
2020-07-22;1505
2020-07-23;1555
2020-07-24;1582
2020-07-25;1592
2020-07-26;1503
2020-07-27;1560
2020-07-28;1574
2020-07-29;1535
2020-07-30;1612
2020-07-31;1749
2020-08-01;1612
2020-08-02;1511
2020-08-03;1480
2020-08-04;1488
2020-08-05;1480
2020-08-06;1613
2020-08-07;1622
2020-08-08;1649
2020-08-09;1682
2020-08-10;1835
2020-08-11;1827
2020-08-12;1839
2020-08-13;1789
2020-08-14;1602
2020-08-15;1616
2020-08-16;1579
2020-08-17;1490
2020-08-18;1600
2020-08-19;1539
2020-08-20;1579
2020-08-21;1565
2020-08-22;1523
2020-08-23;1481
2020-08-24;1588
2020-08-25;1510
2020-08-26;1609
2020-08-27;1570
2020-08-28;1616
2020-08-29;1497
2020-08-30;1416
2020-08-31;1516
2020-09-01;1539
2020-09-02;1515
2020-09-03;1554
2020-09-04;1676
2020-09-05;1627
2020-09-06;1494
2020-09-07;1597
2020-09-08;1621
2020-09-09;1665
2020-09-10;1647
2020-09-11;1662
2020-09-12;1631
2020-09-13;1676
2020-09-14;1717
2020-09-15;1828
2020-09-16;1714
2020-09-17;1670
2020-09-18;1759
2020-09-19;1769
2020-09-20;1675
2020-09-21;1660
2020-09-22;1588
2020-09-23;1578
2020-09-24;1608
2020-09-25;1585
2020-09-26;1581
2020-09-27;1568
2020-09-28;1718
2020-09-29;1707
2020-09-30;1753
2020-10-01;1781
2020-10-02;1750
2020-10-03;1740
2020-10-04;1713
2020-10-05;1701
2020-10-06;1815
2020-10-07;1705
2020-10-08;1742
