Fecha,MoMoOld fitxers fins 2020-05-27,MoMoOld2 fitxers fins 2022-04-26,MoMoOld3 fitxers fins 2022-12-20,MoMo fitxers fins el més actual,INE2018
2015-01-01,,,1417.49,1417.49,1172
2015-01-02,,,1468,1468,1172
2015-01-03,,,1446.09,1446.09,1172
2015-01-04,,,1454.77,1454.77,1172
2015-01-05,,,1493.47,1493.47,1172
2015-01-06,,,1486.6,1486.6,1172
2015-01-07,,,1485.7,1485.7,1172
2015-01-08,,,1521.3,1521.3,1172
2015-01-09,,,1516.99,1516.99,1172
2015-01-10,,,1603.17,1603.17,1172
2015-01-11,,,1490.54,1490.54,1172
2015-01-12,,,1534.76,1534.76,1172
2015-01-13,,,1605.29,1605.29,1172
2015-01-14,,,1586.05,1586.05,1172
2015-01-15,,,1573.02,1573.02,1172
2015-01-16,,,1597.96,1597.96,1172
2015-01-17,,,1443.18,1443.18,1172
2015-01-18,,,1563.74,1563.74,1172
2015-01-19,,,1573.76,1573.76,1172
2015-01-20,,,1563.17,1563.17,1172
2015-01-21,,,1594.86,1594.86,1172
2015-01-22,,,1550.31,1550.31,1172
2015-01-23,,,1523.96,1523.96,1172
2015-01-24,,,1523.86,1523.86,1172
2015-01-25,,,1480.18,1480.18,1172
2015-01-26,,,1557.77,1557.77,1172
2015-01-27,,,1613.03,1613.03,1172
2015-01-28,,,1654.92,1654.92,1172
2015-01-29,,,1693.73,1693.73,1172
2015-01-30,,,1658.57,1658.57,1172
2015-01-31,,,1579.4,1579.4,1172
2015-02-01,,,1474.1,1474.1,1172
2015-02-02,,,1504.87,1504.87,1172
2015-02-03,,,1587.63,1587.63,1172
2015-02-04,,,1628.02,1628.02,1172
2015-02-05,,,1551.69,1551.69,1172
2015-02-06,,,1573.31,1573.31,1172
2015-02-07,,,1476.71,1476.71,1172
2015-02-08,,,1520.63,1520.63,1172
2015-02-09,,,1563.48,1563.48,1172
2015-02-10,,,1599.99,1599.99,1172
2015-02-11,,,1601.38,1601.38,1172
2015-02-12,,,1596.72,1596.72,1172
2015-02-13,,,1549.38,1549.38,1172
2015-02-14,,,1614.9,1614.9,1172
2015-02-15,,,1448.21,1448.21,1172
2015-02-16,,,1545.31,1545.31,1172
2015-02-17,,,1538.09,1538.09,1172
2015-02-18,,,1493.52,1493.52,1172
2015-02-19,,,1540.05,1540.05,1172
2015-02-20,,,1629.51,1629.51,1172
2015-02-21,,,1568.84,1568.84,1172
2015-02-22,,,1429.6,1429.6,1172
2015-02-23,,,1494.4,1494.4,1172
2015-02-24,,,1407.57,1407.57,1172
2015-02-25,,,1475.53,1475.53,1172
2015-02-26,,,1501.15,1501.15,1172
2015-02-27,,,1535.73,1535.73,1172
2015-02-28,,,1452.5,1452.5,1172
2015-03-01,,,1374.17,1374.17,1172
2015-03-02,,,1514.27,1514.27,1172
2015-03-03,,,1457.78,1457.78,1172
2015-03-04,,,1389.59,1389.59,1172
2015-03-05,,,1257.41,1257.41,1172
2015-03-06,,,1336.74,1336.74,1172
2015-03-07,,,1306.65,1306.65,1172
2015-03-08,,,1264.91,1264.91,1172
2015-03-09,,,1334.39,1334.39,1172
2015-03-10,,,1313.65,1313.65,1172
2015-03-11,,,1327.81,1327.81,1172
2015-03-12,,,1297.63,1297.63,1172
2015-03-13,,,1307.51,1307.51,1172
2015-03-14,,,1276.95,1276.95,1172
2015-03-15,,,1088.13,1088.13,1172
2015-03-16,,,1215.8,1215.8,1172
2015-03-17,,,1203.71,1203.71,1172
2015-03-18,,,1260.6,1260.6,1172
2015-03-19,,,1215.98,1215.98,1172
2015-03-20,,,1251.97,1251.97,1172
2015-03-21,,,1165.59,1165.59,1172
2015-03-22,,,1170.83,1170.83,1172
2015-03-23,,,1211.55,1211.55,1172
2015-03-24,,,1226.96,1226.96,1172
2015-03-25,,,1222.86,1222.86,1172
2015-03-26,,,1186.17,1186.17,1172
2015-03-27,,,1255.12,1255.12,1172
2015-03-28,,,1287.79,1287.79,1172
2015-03-29,,,1123.3,1123.3,1172
2015-03-30,,,1258.26,1258.26,1172
2015-03-31,,,1305.82,1305.82,1172
2015-04-01,,,1270.71,1270.71,1172
2015-04-02,,,1140.67,1140.67,1172
2015-04-03,,,1155.24,1155.24,1172
2015-04-04,,,1112.33,1112.33,1172
2015-04-05,,,1164.65,1164.65,1172
2015-04-06,,,1145.35,1145.35,1172
2015-04-07,,,1128.61,1128.61,1172
2015-04-08,,,1128.58,1128.58,1172
2015-04-09,,,1209,1209,1172
2015-04-10,,,1159.87,1159.87,1172
2015-04-11,,,1198.84,1198.84,1172
2015-04-12,,,1041.6,1041.6,1172
2015-04-13,,,1119.97,1119.97,1172
2015-04-14,,,1131.1,1131.1,1172
2015-04-15,,,1196.44,1196.44,1172
2015-04-16,,,1185.36,1185.36,1172
2015-04-17,,,1168.53,1168.53,1172
2015-04-18,,,1160.89,1160.89,1172
2015-04-19,,,1039.95,1039.95,1172
2015-04-20,,,1123.76,1123.76,1172
2015-04-21,,,1116.28,1116.28,1172
2015-04-22,,,1136.88,1136.88,1172
2015-04-23,,,1167.58,1167.58,1172
2015-04-24,,,1163.06,1163.06,1172
2015-04-25,,,1112.03,1112.03,1172
2015-04-26,,,1097.56,1097.56,1172
2015-04-27,,,1028.63,1028.63,1172
2015-04-28,,,1098.18,1098.18,1172
2015-04-29,,,1045.6,1045.6,1172
2015-04-30,,,1096.87,1096.87,1172
2015-05-01,,,1114,1114,1172
2015-05-02,,,1048.82,1048.82,1172
2015-05-03,,,1044.61,1044.61,1172
2015-05-04,,,1075.07,1075.07,1172
2015-05-05,,,1096.33,1096.33,1172
2015-05-06,,,1092.59,1092.59,1172
2015-05-07,,,1134,1134,1172
2015-05-08,,,1119.42,1119.42,1172
2015-05-09,,,1112.83,1112.83,1172
2015-05-10,,,961.58,961.58,1172
2015-05-11,,,1130.43,1130.43,1172
2015-05-12,,,1125.11,1125.11,1172
2015-05-13,,,1172.94,1172.94,1172
2015-05-14,,,1139.19,1139.19,1172
2015-05-15,,,1067.55,1067.55,1172
2015-05-16,,,1007.98,1007.98,1172
2015-05-17,,,1034.47,1034.47,1172
2015-05-18,,,1082.83,1082.83,1172
2015-05-19,,,1097.95,1097.95,1172
2015-05-20,,,1081.2,1081.2,1172
2015-05-21,,,1042.89,1042.89,1172
2015-05-22,,,1036.03,1036.03,1172
2015-05-23,,,1043.69,1043.69,1172
2015-05-24,,,970.43,970.43,1172
2015-05-25,,,1070.19,1070.19,1172
2015-05-26,,,1020.8,1020.8,1172
2015-05-27,,,981.25,981.25,1172
2015-05-28,,,1010.07,1010.07,1172
2015-05-29,,,1062.27,1062.27,1172
2015-05-30,,,1044.93,1044.93,1172
2015-05-31,,,1020.06,1020.06,1172
2015-06-01,,,1044.93,1044.93,1172
2015-06-02,,,1024.55,1024.55,1172
2015-06-03,,,1127.37,1127.37,1172
2015-06-04,,,1080.44,1080.44,1172
2015-06-05,,,1070.5,1070.5,1172
2015-06-06,,,1054.03,1054.03,1172
2015-06-07,,,1083,1083,1172
2015-06-08,,,1049.84,1049.84,1172
2015-06-09,,,1098.43,1098.43,1172
2015-06-10,,,1084.12,1084.12,1172
2015-06-11,,,1066.84,1066.84,1172
2015-06-12,,,1024.07,1024.07,1172
2015-06-13,,,1045.83,1045.83,1172
2015-06-14,,,938.37,938.37,1172
2015-06-15,,,960.67,960.67,1172
2015-06-16,,,955.68,955.68,1172
2015-06-17,,,990.25,990.25,1172
2015-06-18,,,1065.62,1065.62,1172
2015-06-19,,,1020.81,1020.81,1172
2015-06-20,,,1088.49,1088.49,1172
2015-06-21,,,989.57,989.57,1172
2015-06-22,,,995.1,995.1,1172
2015-06-23,,,1034.78,1034.78,1172
2015-06-24,,,1018.84,1018.84,1172
2015-06-25,,,997.86,997.86,1172
2015-06-26,,,1117,1117,1172
2015-06-27,,,1009.39,1009.39,1172
2015-06-28,,,1023.48,1023.48,1172
2015-06-29,,,1121.73,1121.73,1172
2015-06-30,,,1179.53,1179.53,1172
2015-07-01,,,1214.97,1214.97,1172
2015-07-02,,,1204.67,1204.67,1172
2015-07-03,,,1164.38,1164.38,1172
2015-07-04,,,1141.58,1141.58,1172
2015-07-05,,,1158.72,1158.72,1172
2015-07-06,,,1206.45,1206.45,1172
2015-07-07,,,1243.59,1243.59,1172
2015-07-08,,,1276.38,1276.38,1172
2015-07-09,,,1244.94,1244.94,1172
2015-07-10,,,1254.94,1254.94,1172
2015-07-11,,,1110.16,1110.16,1172
2015-07-12,,,1083.43,1083.43,1172
2015-07-13,,,1125.83,1125.83,1172
2015-07-14,,,1238.67,1238.67,1172
2015-07-15,,,1174.75,1174.75,1172
2015-07-16,,,1180.75,1180.75,1172
2015-07-17,,,1206.41,1206.41,1172
2015-07-18,,,1235.47,1235.47,1172
2015-07-19,,,1079.61,1079.61,1172
2015-07-20,,,1160.88,1160.88,1172
2015-07-21,,,1151.73,1151.73,1172
2015-07-22,,,1158.57,1158.57,1172
2015-07-23,,,1106.38,1106.38,1172
2015-07-24,,,1151.92,1151.92,1172
2015-07-25,,,1103.91,1103.91,1172
2015-07-26,,,1029.08,1029.08,1172
2015-07-27,,,1070.94,1070.94,1172
2015-07-28,,,1050.86,1050.86,1172
2015-07-29,,,1107.5,1107.5,1172
2015-07-30,,,1097.51,1097.51,1172
2015-07-31,,,1053.79,1053.79,1172
2015-08-01,,,1020.67,1020.67,1172
2015-08-02,,,1057.98,1057.98,1172
2015-08-03,,,1075.84,1075.84,1172
2015-08-04,,,1089.53,1089.53,1172
2015-08-05,,,1047.34,1047.34,1172
2015-08-06,,,1048.67,1048.67,1172
2015-08-07,,,1043.37,1043.37,1172
2015-08-08,,,969.22,969.22,1172
2015-08-09,,,971.4,971.4,1172
2015-08-10,,,1009.96,1009.96,1172
2015-08-11,,,1098.33,1098.33,1172
2015-08-12,,,1027.81,1027.81,1172
2015-08-13,,,1071.7,1071.7,1172
2015-08-14,,,1044.08,1044.08,1172
2015-08-15,,,960.93,960.93,1172
2015-08-16,,,971.18,971.18,1172
2015-08-17,,,961.04,961.04,1172
2015-08-18,,,1008.91,1008.91,1172
2015-08-19,,,941.89,941.89,1172
2015-08-20,,,977.48,977.48,1172
2015-08-21,,,1017.58,1017.58,1172
2015-08-22,,,1019.01,1019.01,1172
2015-08-23,,,942.12,942.12,1172
2015-08-24,,,940.21,940.21,1172
2015-08-25,,,953.79,953.79,1172
2015-08-26,,,1057.11,1057.11,1172
2015-08-27,,,1014.58,1014.58,1172
2015-08-28,,,1001.85,1001.85,1172
2015-08-29,,,1072.53,1072.53,1172
2015-08-30,,,1003.79,1003.79,1172
2015-08-31,,,962.34,962.34,1172
2015-09-01,,,1017.4,1017.4,1172
2015-09-02,,,970.73,970.73,1172
2015-09-03,,,976.08,976.08,1172
2015-09-04,,,909.15,909.15,1172
2015-09-05,,,938.81,938.81,1172
2015-09-06,,,931.02,931.02,1172
2015-09-07,,,950.22,950.22,1172
2015-09-08,,,944.11,944.11,1172
2015-09-09,,,959.31,959.31,1172
2015-09-10,,,987.52,987.52,1172
2015-09-11,,,969.95,969.95,1172
2015-09-12,,,962.4,962.4,1172
2015-09-13,,,998.97,998.97,1172
2015-09-14,,,978.35,978.35,1172
2015-09-15,,,960.81,960.81,1172
2015-09-16,,,963.65,963.65,1172
2015-09-17,,,975.42,975.42,1172
2015-09-18,,,948.27,948.27,1172
2015-09-19,,,943.06,943.06,1172
2015-09-20,,,943.31,943.31,1172
2015-09-21,,,1025.21,1025.21,1172
2015-09-22,,,1054.38,1054.38,1172
2015-09-23,,,951.48,951.48,1172
2015-09-24,,,1022.58,1022.58,1172
2015-09-25,,,1003.93,1003.93,1172
2015-09-26,,,992.99,992.99,1172
2015-09-27,,,946.35,946.35,1172
2015-09-28,,,957.72,957.72,1172
2015-09-29,,,970.41,970.41,1172
2015-09-30,,,958.84,958.84,1172
2015-10-01,,,1039.87,1039.87,1172
2015-10-02,,,992.56,992.56,1172
2015-10-03,,,1021.41,1021.41,1172
2015-10-04,,,991.59,991.59,1172
2015-10-05,,,1030.32,1030.32,1172
2015-10-06,,,1090.65,1090.65,1172
2015-10-07,,,1005.57,1005.57,1172
2015-10-08,,,1014.56,1014.56,1172
2015-10-09,,,1098.55,1098.55,1172
2015-10-10,,,986.27,986.27,1172
2015-10-11,,,971.97,971.97,1172
2015-10-12,,,987,987,1172
2015-10-13,,,1044.19,1044.19,1172
2015-10-14,,,1016.95,1016.95,1172
2015-10-15,,,1050.37,1050.37,1172
2015-10-16,,,1041.85,1041.85,1172
2015-10-17,,,1076.07,1076.07,1172
2015-10-18,,,1012.47,1012.47,1172
2015-10-19,,,1000.29,1000.29,1172
2015-10-20,,,1077.86,1077.86,1172
2015-10-21,,,1091.21,1091.21,1172
2015-10-22,,,1050.89,1050.89,1172
2015-10-23,,,1096.03,1096.03,1172
2015-10-24,,,1017.96,1017.96,1172
2015-10-25,,,1062.26,1062.26,1172
2015-10-26,,,1098.59,1098.59,1172
2015-10-27,,,1019.28,1019.28,1172
2015-10-28,,,1046.25,1046.25,1172
2015-10-29,,,1074.25,1074.25,1172
2015-10-30,,,1096.7,1096.7,1172
2015-10-31,,,1044.83,1044.83,1172
2015-11-01,,,1128.9,1128.9,1172
2015-11-02,,,1044.8,1044.8,1172
2015-11-03,,,1089.6,1089.6,1172
2015-11-04,,,1092,1092,1172
2015-11-05,,,1066.32,1066.32,1172
2015-11-06,,,1137.6,1137.6,1172
2015-11-07,,,1067.19,1067.19,1172
2015-11-08,,,1040.97,1040.97,1172
2015-11-09,,,1056.53,1056.53,1172
2015-11-10,,,1077.38,1077.38,1172
2015-11-11,,,1117.94,1117.94,1172
2015-11-12,,,1053.54,1053.54,1172
2015-11-13,,,1033.36,1033.36,1172
2015-11-14,,,1069.13,1069.13,1172
2015-11-15,,,1040.14,1040.14,1172
2015-11-16,,,1059.62,1059.62,1172
2015-11-17,,,1001.57,1001.57,1172
2015-11-18,,,1129.93,1129.93,1172
2015-11-19,,,1107.69,1107.69,1172
2015-11-20,,,1033.52,1033.52,1172
2015-11-21,,,1134.79,1134.79,1172
2015-11-22,,,1084.51,1084.51,1172
2015-11-23,,,1010.91,1010.91,1172
2015-11-24,,,1092.17,1092.17,1172
2015-11-25,,,1149.45,1149.45,1172
2015-11-26,,,1220.17,1220.17,1172
2015-11-27,,,1163.07,1163.07,1172
2015-11-28,,,1191.59,1191.59,1172
2015-11-29,,,1133.04,1133.04,1172
2015-11-30,,,1126.39,1126.39,1172
2015-12-01,,,1149.54,1149.54,1172
2015-12-02,,,1193.8,1193.8,1172
2015-12-03,,,1176.79,1176.79,1172
2015-12-04,,,1218.06,1218.06,1172
2015-12-05,,,1225.98,1225.98,1172
2015-12-06,,,1138.95,1138.95,1172
2015-12-07,,,1163.07,1163.07,1172
2015-12-08,,,1162.12,1162.12,1172
2015-12-09,,,1155.43,1155.43,1172
2015-12-10,,,1150.04,1150.04,1172
2015-12-11,,,1220.53,1220.53,1172
2015-12-12,,,1171.58,1171.58,1172
2015-12-13,,,1146.76,1146.76,1172
2015-12-14,,,1186.21,1186.21,1172
2015-12-15,,,1193.84,1193.84,1172
2015-12-16,,,1240.05,1240.05,1172
2015-12-17,,,1231.02,1231.02,1172
2015-12-18,,,1217.44,1217.44,1172
2015-12-19,,,1238.21,1238.21,1172
2015-12-20,,,1151.9,1151.9,1172
2015-12-21,,,1158.2,1158.2,1172
2015-12-22,,,1181.46,1181.46,1172
2015-12-23,,,1168.68,1168.68,1172
2015-12-24,,,1175.69,1175.69,1172
2015-12-25,,,1184.7,1184.7,1172
2015-12-26,,,1130.27,1130.27,1172
2015-12-27,,,1162.18,1162.18,1172
2015-12-28,,,1194.82,1194.82,1172
2015-12-29,,,1279.5,1279.5,1172
2015-12-30,,,1269.93,1269.93,1172
2015-12-31,,,1220.87,1220.87,1172
2016-01-01,,,1229.54,1229.54,1172
2016-01-02,,,1175.75,1175.75,1172
2016-01-03,,,1196.79,1196.79,1172
2016-01-04,,,1230.74,1230.74,1172
2016-01-05,,,1287.96,1287.96,1172
2016-01-06,,,1235.98,1235.98,1172
2016-01-07,,,1288.43,1288.43,1172
2016-01-08,,,1271.59,1271.59,1172
2016-01-09,,,1273.25,1273.25,1172
2016-01-10,,,1220.5,1220.5,1172
2016-01-11,,,1285.31,1285.31,1172
2016-01-12,,,1268.63,1268.63,1172
2016-01-13,,,1235.42,1235.42,1172
2016-01-14,,,1292.67,1292.67,1172
2016-01-15,,,1298.67,1298.67,1172
2016-01-16,,,1316.78,1316.78,1172
2016-01-17,,,1152.79,1152.79,1172
2016-01-18,,,1221.84,1221.84,1172
2016-01-19,,,1301.36,1301.36,1172
2016-01-20,,,1289.06,1289.06,1172
2016-01-21,,,1287.01,1287.01,1172
2016-01-22,,,1327.39,1327.39,1172
2016-01-23,,,1339.07,1339.07,1172
2016-01-24,,,1224,1224,1172
2016-01-25,,,1226.92,1226.92,1172
2016-01-26,,,1235.62,1235.62,1172
2016-01-27,,,1241.75,1241.75,1172
2016-01-28,,,1281.08,1281.08,1172
2016-01-29,,,1210.49,1210.49,1172
2016-01-30,,,1217.86,1217.86,1172
2016-01-31,,,1205.42,1205.42,1172
2016-02-01,,,1279.5,1279.5,1172
2016-02-02,,,1192.79,1192.79,1172
2016-02-03,,,1210.93,1210.93,1172
2016-02-04,,,1241.17,1241.17,1172
2016-02-05,,,1270.08,1270.08,1172
2016-02-06,,,1212.01,1212.01,1172
2016-02-07,,,1209.51,1209.51,1172
2016-02-08,,,1203.14,1203.14,1172
2016-02-09,,,1265.72,1265.72,1172
2016-02-10,,,1266.4,1266.4,1172
2016-02-11,,,1246.58,1246.58,1172
2016-02-12,,,1279.03,1279.03,1172
2016-02-13,,,1225.12,1225.12,1172
2016-02-14,,,1204,1204,1172
2016-02-15,,,1129.41,1129.41,1172
2016-02-16,,,1183.68,1183.68,1172
2016-02-17,,,1246.06,1246.06,1172
2016-02-18,,,1250.8,1250.8,1172
2016-02-19,,,1266.61,1266.61,1172
2016-02-20,,,1278.49,1278.49,1172
2016-02-21,,,1246.08,1246.08,1172
2016-02-22,,,1264.7,1264.7,1172
2016-02-23,,,1275.77,1275.77,1172
2016-02-24,,,1252.79,1252.79,1172
2016-02-25,,,1303.52,1303.52,1172
2016-02-26,,,1385.26,1385.26,1172
2016-02-27,,,1211.59,1211.59,1172
2016-02-28,,,1126.47,1126.47,1172
2016-02-29,,,1238.23,1238.23,1172
2016-03-01,,,1246.17,1246.17,1172
2016-03-02,,,1179,1179,1172
2016-03-03,,,1328.33,1328.33,1172
2016-03-04,,,1353.32,1353.32,1172
2016-03-05,,,1256.82,1256.82,1172
2016-03-06,,,1181.2,1181.2,1172
2016-03-07,,,1269.44,1269.44,1172
2016-03-08,,,1252.28,1252.28,1172
2016-03-09,,,1264.91,1264.91,1172
2016-03-10,,,1221.43,1221.43,1172
2016-03-11,,,1264,1264,1172
2016-03-12,,,1305.89,1305.89,1172
2016-03-13,,,1241.05,1241.05,1172
2016-03-14,,,1212.6,1212.6,1172
2016-03-15,,,1304.11,1304.11,1172
2016-03-16,,,1282.04,1282.04,1172
2016-03-17,,,1307.61,1307.61,1172
2016-03-18,,,1381.76,1381.76,1172
2016-03-19,,,1279.99,1279.99,1172
2016-03-20,,,1253.03,1253.03,1172
2016-03-21,,,1180.06,1180.06,1172
2016-03-22,,,1224.22,1224.22,1172
2016-03-23,,,1303.66,1303.66,1172
2016-03-24,,,1202.01,1202.01,1172
2016-03-25,,,1202.18,1202.18,1172
2016-03-26,,,1175.87,1175.87,1172
2016-03-27,,,1103.66,1103.66,1172
2016-03-28,,,1148.09,1148.09,1172
2016-03-29,,,1198.64,1198.64,1172
2016-03-30,,,1275.87,1275.87,1172
2016-03-31,,,1254.18,1254.18,1172
2016-04-01,,,1226.64,1226.64,1172
2016-04-02,,,1227.37,1227.37,1172
2016-04-03,,,1198.75,1198.75,1172
2016-04-04,,,1227.52,1227.52,1172
2016-04-05,,,1205.03,1205.03,1172
2016-04-06,,,1169.84,1169.84,1172
2016-04-07,,,1160.03,1160.03,1172
2016-04-08,,,1154.34,1154.34,1172
2016-04-09,,,1095.94,1095.94,1172
2016-04-10,,,1110.19,1110.19,1172
2016-04-11,,,1186.88,1186.88,1172
2016-04-12,,,1145.13,1145.13,1172
2016-04-13,,,1175.26,1175.26,1172
2016-04-14,,,1186.18,1186.18,1172
2016-04-15,,,1196.09,1196.09,1172
2016-04-16,,,1127.15,1127.15,1172
2016-04-17,,,1000.19,1000.19,1172
2016-04-18,,,1139.06,1139.06,1172
2016-04-19,,,1126.37,1126.37,1172
2016-04-20,,,1160.93,1160.93,1172
2016-04-21,,,1098.14,1098.14,1172
2016-04-22,,,1095.42,1095.42,1172
2016-04-23,,,1113.74,1113.74,1172
2016-04-24,,,1010.8,1010.8,1172
2016-04-25,,,1080.36,1080.36,1172
2016-04-26,,,1179.6,1179.6,1172
2016-04-27,,,1091.53,1091.53,1172
2016-04-28,,,1147.42,1147.42,1172
2016-04-29,,,1062.51,1062.51,1172
2016-04-30,,,1087.68,1087.68,1172
2016-05-01,,,969.64,969.64,1172
2016-05-02,,,1019.39,1019.39,1172
2016-05-03,,,1118.05,1118.05,1172
2016-05-04,,,1169.55,1169.55,1172
2016-05-05,,,1184.16,1184.16,1172
2016-05-06,,,1143,1143,1172
2016-05-07,,,1077.98,1077.98,1172
2016-05-08,,,1040.91,1040.91,1172
2016-05-09,,,1052.79,1052.79,1172
2016-05-10,,,1045.82,1045.82,1172
2016-05-11,,,1062.06,1062.06,1172
2016-05-12,,,1104.86,1104.86,1172
2016-05-13,,,1100.02,1100.02,1172
2016-05-14,,,1064.43,1064.43,1172
2016-05-15,,,1072.75,1072.75,1172
2016-05-16,,,1047.63,1047.63,1172
2016-05-17,,,1098.79,1098.79,1172
2016-05-18,,,1156.54,1156.54,1172
2016-05-19,,,1142,1142,1172
2016-05-20,,,1101.34,1101.34,1172
2016-05-21,,,1153.83,1153.83,1172
2016-05-22,,,993,993,1172
2016-05-23,,,1025.37,1025.37,1172
2016-05-24,,,1042.87,1042.87,1172
2016-05-25,,,1114.66,1114.66,1172
2016-05-26,,,1064.08,1064.08,1172
2016-05-27,,,1155.93,1155.93,1172
2016-05-28,,,1023.17,1023.17,1172
2016-05-29,,,979.62,979.62,1172
2016-05-30,,,1018.86,1018.86,1172
2016-05-31,,,1020.94,1020.94,1172
2016-06-01,,,1098.51,1098.51,1172
2016-06-02,,,1090.48,1090.48,1172
2016-06-03,,,1110.34,1110.34,1172
2016-06-04,,,1030.76,1030.76,1172
2016-06-05,,,1019.98,1019.98,1172
2016-06-06,,,1060,1060,1172
2016-06-07,,,1076.45,1076.45,1172
2016-06-08,,,1130.88,1130.88,1172
2016-06-09,,,1116.58,1116.58,1172
2016-06-10,,,1176.85,1176.85,1172
2016-06-11,,,1131.93,1131.93,1172
2016-06-12,,,1011.25,1011.25,1172
2016-06-13,,,1087.46,1087.46,1172
2016-06-14,,,1084.72,1084.72,1172
2016-06-15,,,1042.4,1042.4,1172
2016-06-16,,,1043.96,1043.96,1172
2016-06-17,,,1027.05,1027.05,1172
2016-06-18,,,1041.29,1041.29,1172
2016-06-19,,,982.68,982.68,1172
2016-06-20,,,975.37,975.37,1172
2016-06-21,,,1032.98,1032.98,1172
2016-06-22,,,1116.52,1116.52,1172
2016-06-23,,,1084.43,1084.43,1172
2016-06-24,,,1095.76,1095.76,1172
2016-06-25,,,1045.54,1045.54,1172
2016-06-26,,,934.66,934.66,1172
2016-06-27,,,955.44,955.44,1172
2016-06-28,,,1092.12,1092.12,1172
2016-06-29,,,1030.48,1030.48,1172
2016-06-30,,,1133.71,1133.71,1172
2016-07-01,,,1120.78,1120.78,1172
2016-07-02,,,1076.72,1076.72,1172
2016-07-03,,,1001.71,1001.71,1172
2016-07-04,,,1073.35,1073.35,1172
2016-07-05,,,1078.85,1078.85,1172
2016-07-06,,,1112.59,1112.59,1172
2016-07-07,,,1164.82,1164.82,1172
2016-07-08,,,1113.77,1113.77,1172
2016-07-09,,,1079.85,1079.85,1172
2016-07-10,,,1034.45,1034.45,1172
2016-07-11,,,1055.94,1055.94,1172
2016-07-12,,,1172.09,1172.09,1172
2016-07-13,,,1113.95,1113.95,1172
2016-07-14,,,1077.67,1077.67,1172
2016-07-15,,,981.97,981.97,1172
2016-07-16,,,1079.19,1079.19,1172
2016-07-17,,,1043.4,1043.4,1172
2016-07-18,,,1073.56,1073.56,1172
2016-07-19,,,1098.22,1098.22,1172
2016-07-20,,,1123.58,1123.58,1172
2016-07-21,,,1086.22,1086.22,1172
2016-07-22,,,1085.95,1085.95,1172
2016-07-23,,,1039.98,1039.98,1172
2016-07-24,,,960.41,960.41,1172
2016-07-25,,,969.21,969.21,1172
2016-07-26,,,1120.44,1120.44,1172
2016-07-27,,,1033.85,1033.85,1172
2016-07-28,,,1086.9,1086.9,1172
2016-07-29,,,1050.58,1050.58,1172
2016-07-30,,,1094.45,1094.45,1172
2016-07-31,,,1028.96,1028.96,1172
2016-08-01,,,1064.31,1064.31,1172
2016-08-02,,,1083.42,1083.42,1172
2016-08-03,,,1111.88,1111.88,1172
2016-08-04,,,1050.67,1050.67,1172
2016-08-05,,,1094.81,1094.81,1172
2016-08-06,,,1124.39,1124.39,1172
2016-08-07,,,947.07,947.07,1172
2016-08-08,,,993.25,993.25,1172
2016-08-09,,,1089.94,1089.94,1172
2016-08-10,,,1056.98,1056.98,1172
2016-08-11,,,1044.37,1044.37,1172
2016-08-12,,,1054.38,1054.38,1172
2016-08-13,,,1024.76,1024.76,1172
2016-08-14,,,1011.69,1011.69,1172
2016-08-15,,,984.58,984.58,1172
2016-08-16,,,1024.01,1024.01,1172
2016-08-17,,,1016.42,1016.42,1172
2016-08-18,,,1080.92,1080.92,1172
2016-08-19,,,1088.31,1088.31,1172
2016-08-20,,,1015.38,1015.38,1172
2016-08-21,,,958.87,958.87,1172
2016-08-22,,,1037.88,1037.88,1172
2016-08-23,,,981.81,981.81,1172
2016-08-24,,,998.65,998.65,1172
2016-08-25,,,1035.58,1035.58,1172
2016-08-26,,,1104.53,1104.53,1172
2016-08-27,,,1061.29,1061.29,1172
2016-08-28,,,1021.68,1021.68,1172
2016-08-29,,,1057.09,1057.09,1172
2016-08-30,,,1056.7,1056.7,1172
2016-08-31,,,1033.64,1033.64,1172
2016-09-01,,,1070.62,1070.62,1172
2016-09-02,,,1033.95,1033.95,1172
2016-09-03,,,1026.67,1026.67,1172
2016-09-04,,,943.6,943.6,1172
2016-09-05,,,974.19,974.19,1172
2016-09-06,,,1077.74,1077.74,1172
2016-09-07,,,1127.48,1127.48,1172
2016-09-08,,,1096.01,1096.01,1172
2016-09-09,,,1113.52,1113.52,1172
2016-09-10,,,1001.96,1001.96,1172
2016-09-11,,,939.34,939.34,1172
2016-09-12,,,968.93,968.93,1172
2016-09-13,,,1018.17,1018.17,1172
2016-09-14,,,945.1,945.1,1172
2016-09-15,,,959.23,959.23,1172
2016-09-16,,,914.12,914.12,1172
2016-09-17,,,978.59,978.59,1172
2016-09-18,,,967.02,967.02,1172
2016-09-19,,,979.65,979.65,1172
2016-09-20,,,1033.79,1033.79,1172
2016-09-21,,,997.96,997.96,1172
2016-09-22,,,1065.39,1065.39,1172
2016-09-23,,,1056.45,1056.45,1172
2016-09-24,,,1029.56,1029.56,1172
2016-09-25,,,913.36,913.36,1172
2016-09-26,,,1005.05,1005.05,1172
2016-09-27,,,990.87,990.87,1172
2016-09-28,,,1043.55,1043.55,1172
2016-09-29,,,1019.89,1019.89,1172
2016-09-30,,,1044.25,1044.25,1172
2016-10-01,,,1051.19,1051.19,1172
2016-10-02,,,998.76,998.76,1172
2016-10-03,,,1026.57,1026.57,1172
